id,deveui,received_at,payload
140,58A0CB0000108FB5,2025-06-10 23:18:59.873+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -78.277351, ""LrrSNR"": 6.5, ""LrrRSSI"": -77.399994}]}, ""Time"": ""2025-06-10T23:18:59.873+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 202, ""FCntUp"": 8269, ""LrrESP"": -78.277351, ""LrrSNR"": 6.5, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -77.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""fc81179f"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08aa251fffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
141,58A0CB0000108FF2,2025-06-10 23:20:30.208+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -83.038918, ""LrrSNR"": 8.0, ""LrrRSSI"": -82.399994}]}, ""Time"": ""2025-06-10T23:20:30.208+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 9, ""FCntUp"": 173, ""LrrESP"": -83.038918, ""LrrSNR"": 8.0, ""SpFact"": 12, ""Channel"": ""LC2"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -82.399994, ""MeanPER"": 0.042553, ""NbTrans"": 2, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""446855c3"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb251effffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
142,58A0CB000010200F,2025-06-10 23:23:31.634+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -81.437256, ""LrrSNR"": 9.75, ""LrrRSSI"": -81.0}]}, ""Time"": ""2025-06-10T23:23:31.634+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB000010200F"", ""FCntDn"": 6, ""FCntUp"": 140, ""LrrESP"": -81.437256, ""LrrSNR"": 9.75, ""SpFact"": 12, ""Channel"": ""LC7"", ""DevAddr"": ""014FBD9D"", ""LrrRSSI"": -81.0, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""0922ec43"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.9, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3542ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bathroom"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
143,58A0CB0000108FB5,2025-06-10 23:24:59.569+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -76.83725, ""LrrSNR"": 9.75, ""LrrRSSI"": -76.399994}]}, ""Time"": ""2025-06-10T23:24:59.569+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 202, ""FCntUp"": 8270, ""LrrESP"": -76.83725, ""LrrSNR"": 9.75, ""SpFact"": 12, ""Channel"": ""LC2"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -76.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""c4ebed96"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08aa231effffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
144,58A0CB0000108FF2,2025-06-10 23:25:08.625+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -85.710815, ""LrrSNR"": 7.5, ""LrrRSSI"": -85.0}]}, ""Time"": ""2025-06-10T23:25:08.625+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 9, ""FCntUp"": 174, ""LrrESP"": -85.710815, ""LrrSNR"": 7.5, ""SpFact"": 12, ""Channel"": ""LC5"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -85.0, ""MeanPER"": 0.042553, ""NbTrans"": 2, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""5f304e5c"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb231dffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
145,58A0CB0000101AE4,2025-06-10 23:27:52.621+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -87.232689, ""LrrSNR"": 6.75, ""LrrRSSI"": -86.399994}]}, ""Time"": ""2025-06-10T23:27:52.621+00:00"", ""FPort"": 102, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000101AE4"", ""FCntDn"": 4629, ""FCntUp"": 26619, ""LrrESP"": -87.232689, ""LrrSNR"": 6.75, ""SpFact"": 7, ""Channel"": ""LC1"", ""DevAddr"": ""E043FC5E"", ""LrrRSSI"": -86.399994, ""MeanPER"": 0.206349, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 2.0, ""mic_hex"": ""1ec1f7e8"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbms100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbms100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""00fb05c81e1d0700"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TBS10"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Microshare_Prod_Dev/2023CPHomeMotionPest""}], ""name"": ""Dinard_Mouse Trap1"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
146,58A0CB0000108FF7,2025-06-10 23:28:38.248+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -83.638924, ""LrrSNR"": 8.0, ""LrrRSSI"": -83.0}]}, ""Time"": ""2025-06-10T23:28:38.248+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF7"", ""FCntDn"": 6, ""FCntUp"": 135, ""LrrESP"": -83.638924, ""LrrSNR"": 8.0, ""SpFact"": 12, ""Channel"": ""LC7"", ""DevAddr"": ""010FDC74"", ""LrrRSSI"": -83.0, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""7344209e"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.9, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3544ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard Garage Fridge"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
147,58A0CB0000108FF2,2025-06-10 23:32:07.996+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -83.277351, ""LrrSNR"": 6.5, ""LrrRSSI"": -82.399994}]}, ""Time"": ""2025-06-10T23:32:07.996+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 9, ""FCntUp"": 175, ""LrrESP"": -83.277351, ""LrrSNR"": 6.5, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -82.399994, ""MeanPER"": 0.043478, ""NbTrans"": 2, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""6c165109"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb2322ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
148,58A0CB0000108FB5,2025-06-10 23:32:59.456+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -76.861832, ""LrrSNR"": 9.5, ""LrrRSSI"": -76.399994}]}, ""Time"": ""2025-06-10T23:32:59.456+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 202, ""FCntUp"": 8271, ""LrrESP"": -76.861832, ""LrrSNR"": 9.5, ""SpFact"": 12, ""Channel"": ""LC2"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -76.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""6cda865f"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08aa2323ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
149,58A0CB000010162C,2025-06-10 23:34:19.484+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -72.14949, ""LrrSNR"": 7.25, ""LrrRSSI"": -71.399994}]}, ""Time"": ""2025-06-10T23:34:19.484+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB000010162C"", ""FCntDn"": 17, ""FCntUp"": 135, ""LrrESP"": -72.14949, ""LrrSNR"": 7.25, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""01D201C2"", ""LrrRSSI"": -71.399994, ""MeanPER"": 0.193548, ""NbTrans"": 2, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""b91c1c3d"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""00fb363cffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard 162C"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
150,58A0CB0000108FB5,2025-06-10 23:40:59.409+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -77.861832, ""LrrSNR"": 9.5, ""LrrRSSI"": -77.399994}]}, ""Time"": ""2025-06-10T23:40:59.409+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 202, ""FCntUp"": 8272, ""LrrESP"": -77.861832, ""LrrSNR"": 9.5, ""SpFact"": 12, ""Channel"": ""LC0"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -77.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""29abd4d7"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08aa2428ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
151,58A0CB0000108FF2,2025-06-10 23:41:07.566+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -85.277351, ""LrrSNR"": 6.5, ""LrrRSSI"": -84.399994}]}, ""Time"": ""2025-06-10T23:41:07.566+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 9, ""FCntUp"": 176, ""LrrESP"": -85.277351, ""LrrSNR"": 6.5, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -84.399994, ""MeanPER"": 0.043478, ""NbTrans"": 2, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""313d6bf3"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb2427ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
152,58A0CB0000108FB5,2025-06-10 23:49:59.168+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -78.038918, ""LrrSNR"": 8.0, ""LrrRSSI"": -77.399994}]}, ""Time"": ""2025-06-10T23:49:59.168+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 202, ""FCntUp"": 8273, ""LrrESP"": -78.038918, ""LrrSNR"": 8.0, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -77.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""15627df8"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08aa242dffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
153,58A0CB0000108FF2,2025-06-10 23:51:07.286+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -83.943642, ""LrrSNR"": 8.75, ""LrrRSSI"": -83.399994}]}, ""Time"": ""2025-06-10T23:51:07.286+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 9, ""FCntUp"": 177, ""LrrESP"": -83.943642, ""LrrSNR"": 8.75, ""SpFact"": 12, ""Channel"": ""LC0"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -83.399994, ""MeanPER"": 0.043478, ""NbTrans"": 2, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""85f1c288"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb242cffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
154,58A0CB0000101640,2025-06-10 23:52:34.618+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -66.813919, ""LrrSNR"": 10.0, ""LrrRSSI"": -66.399994}]}, ""Time"": ""2025-06-10T23:52:34.618+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000101640"", ""FCntDn"": 2764, ""FCntUp"": 21142, ""LrrESP"": -66.813919, ""LrrSNR"": 10.0, ""SpFact"": 7, ""Channel"": ""LC2"", ""DevAddr"": ""E0424688"", ""LrrRSSI"": -66.399994, ""MeanPER"": 0.019608, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 2.0, ""mic_hex"": ""806387e3"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""00eb3441ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard 1640"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
